11.83, 201734, Marketplace Feli 5, 73d
12, 201001, Marketplace Feli 5, 73d
12.50, 118282, Marketplace Feli 6, 73d
12.06, 201733, Marketplace Feli 6, 73d
12, 201001, Marketplace Feli 6, 73d
12.36, 201005, Marketplace Feli 6, 73d
11.83, 201734, Marketplace Feli 6, 73d
11.83, 154683, Marketplace lon 2, 73d
11.83, 50634, Marketplace lon 5, 73d
11.83, 201734, Marketplace Jago 1, 73d
12.06, 178414, Marketplace Jago 1, 73d
12, 201001, Marketplace Jago 1, 73d
11.83, 201734, Marketplace Jago 2, 73d
12, 201001, Marketplace Jago 2, 73d
12.36, 150634, Marketplace Jago 2, 73d
12.06, 201733, Marketplace Jago 2, 73d
12.06, 57420, Marketplace Jago 3, 73d
11.83, 201734, Marketplace Jago 3, 73d
12, 201001, Marketplace Jago 3, 73d
11.83, 201734, Marketplace Jago 4, 73d
12, 201001, Marketplace Jago 4, 73d
12.06, 201733, Marketplace Jago 4, 73d
12.50, 110186, Marketplace Jago 4, 73d
12.36, 201005, Marketplace Jago 4, 73d
12, 201001, Marketplace Jago 5, 73d
12.36, 14725, Marketplace Jago 5, 73d
11.83, 201734, Marketplace Jago 5, 73d
12.06, 201733, Marketplace Jago 5, 73d
12.36, 201005, Marketplace Jago 6, 73d
12.06, 201733, Marketplace Jago 6, 73d
12, 201001, Marketplace Jago 6, 73d
12.50, 136341, Marketplace Jago 6, 73d
11.83, 201734, Marketplace Jago 6, 73d
12, 201001, Marketplace Lacobus 1, 73d
11.83, 201734, Marketplace Lacobus 1, 73d
12.50, 185837, Marketplace Lacobus 1, 73d
12.06, 201733, Marketplace Lacobus 1, 73d
12.36, 201005, Marketplace Lacobus 1, 73d
12, 201001, Marketplace Lacobus 2, 73d
11.83, 201734, Marketplace Lacobus 2, 73d
12.06, 201733, Marketplace Lacobus 2, 73d
12.36, 201005, Marketplace Lacobus 2, 73d
12.50, 39087, Marketplace Lacobus 2, 73d
11.83, 201734, Marketplace Lacobus 3, 73d
12.06, 201733, Marketplace Lacobus 3, 73d
12, 201001, Marketplace Lacobus 3, 73d
12.50, 107554, Marketplace Lacobus 3, 73d
12.36, 201005, Marketplace Lacobus 3, 73d
12.06, 71632, Marketplace Lacobus 4, 73d
12, 201001, Marketplace Lacobus 4, 73d
11.83, 201734, Marketplace Lacobus 4, 73d
12.06, 122820, Marketplace Madis 1, 73d
11.83, 199404, Marketplace Madis 1, 73d
12, 129837, Marketplace Madis 1, 73d
10, 300000, Marketplace Madis 1, 6d
0.01, 50000, Marketplace Madis 1 88, d
10, 150000, Marketplace Madis 2, 29d
10.10, 125000, Marketplace Madis 2, 29d
10, 200000, Marketplace Madis 2, 6d
12, 16666, Marketplace Madis 3, 2d
10, 300000, Marketplace Madis 3, 6d
5, 47576, Marketplace Madis 3, 23d
5, 62516, Marketplace Madis 4 86, d
12.11, 58913, Marketplace Madis 4, 29d
10, 300000, Marketplace Madis 4, 6d
12.10, 169347, Marketplace Madis 4 88, d
10, 231011, Marketplace Madis 5, 6d
8.20, 100000, Marketplace Madis 5, 89d
